2024-02-16 21:55:13.120094	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&biosample_ontology.classification=cell+line&assay_title=eCLIP&target.investigated_as=RNA+binding+protein&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR187VEQ/	ENCSR187VEQ	eCLIP	eCLIP	cell line	/targets/TARDBP-human/	TARDBP	TARDBP	Homo sapiens HepG2	HepG2		eCLIP experiment on HepG2 against TARDBP	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF868WQR/,/files/ENCFF137LSG/,/files/ENCFF958TEE/,/files/ENCFF174CYH/,/files/ENCFF792QOH/,/files/ENCFF918MZV/,/files/ENCFF782SZT/,/files/ENCFF432XFH/,/files/ENCFF235GOJ/,/files/ENCFF504BRQ/,/files/ENCFF945MEA/,/files/ENCFF896PLI/,/files/ENCFF421FJD/,/files/ENCFF626XAA/,/files/ENCFF673QBV/,/files/ENCFF644MXY/,/files/ENCFF992HVN/,/files/ENCFF530VDN/		ENCBS133LVQ,ENCBS768GCL	1,2	1	ENCAB349KOV	Homo sapiens	child	15 years												/replicates/102d934d-9a23-4855-96b5-589c3efafa81/,/replicates/97dc8dbd-98d5-4bdf-87f3-305c3d206ad4/				
/experiments/ENCSR379GZS/	ENCSR379GZS	eCLIP	eCLIP	cell line	/targets/NSUN2-human/	NSUN2	NSUN2	Homo sapiens HepG2	HepG2		eCLIP experiment on HepG2 against NSUN2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF311FHF/,/files/ENCFF143ZYE/,/files/ENCFF960IGR/,/files/ENCFF553TKS/,/files/ENCFF261FNR/,/files/ENCFF141HNK/,/files/ENCFF546MTC/,/files/ENCFF632DPB/,/files/ENCFF937UPG/,/files/ENCFF250RWP/,/files/ENCFF788VGM/,/files/ENCFF765MAJ/,/files/ENCFF551OMA/,/files/ENCFF823FHE/,/files/ENCFF642QVZ/,/files/ENCFF593XEF/,/files/ENCFF782AIF/,/files/ENCFF115XAG/		ENCBS133LVQ,ENCBS859DVG	1,2	1	ENCAB610PKS	Homo sapiens	child	15 years												/replicates/366d6377-9875-4bbe-ae3b-6d0753a513b8/,/replicates/f7446a34-7314-450b-a35a-5d9a9f0b426c/				
/experiments/ENCSR720BJU/	ENCSR720BJU	eCLIP	eCLIP	cell line	/targets/TARDBP-human/	TARDBP	TARDBP	Homo sapiens K562	K562		eCLIP experiment on K562 against TARDBP	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF673VEJ/,/files/ENCFF679SNJ/,/files/ENCFF946DDI/,/files/ENCFF862SNV/,/files/ENCFF198BGK/,/files/ENCFF748KMS/,/files/ENCFF195OTD/,/files/ENCFF909NAM/,/files/ENCFF848FSN/,/files/ENCFF518YAZ/,/files/ENCFF003HLV/,/files/ENCFF214TBL/,/files/ENCFF381KTD/,/files/ENCFF265XPM/,/files/ENCFF593RED/,/files/ENCFF720KXG/,/files/ENCFF164XWU/,/files/ENCFF196UFB/		ENCBS344MAK,ENCBS177POD	1,2	1	ENCAB349KOV	Homo sapiens	adult	53 years												/replicates/b3f62057-b1a2-47ee-8ce6-723570fbb60a/,/replicates/bc4c2e3d-1c70-4c65-bac0-16d59fcaaabf/				
/experiments/ENCSR293FWY/	ENCSR293FWY	eCLIP	eCLIP	cell line	/targets/DDX1-human/	DDX1	DDX1	Homo sapiens K562	K562		eCLIP experiment on K562 against DDX1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF926UWX/,/files/ENCFF507WKA/,/files/ENCFF483TEX/,/files/ENCFF171YQS/,/files/ENCFF484APP/,/files/ENCFF184QVM/,/files/ENCFF597KCH/,/files/ENCFF878QES/,/files/ENCFF037YQK/,/files/ENCFF790WYG/,/files/ENCFF788XWZ/,/files/ENCFF490IGM/,/files/ENCFF535FFL/,/files/ENCFF494PHH/,/files/ENCFF007VPS/,/files/ENCFF619DGS/,/files/ENCFF776LMZ/,/files/ENCFF125SFW/		ENCBS592SHU,ENCBS505ILK	1,2	1	ENCAB741VRO	Homo sapiens	adult	53 years												/replicates/bc2fe9f8-5def-41be-ab40-0250df104237/,/replicates/d296dff7-169e-4cb8-9ddf-57bfb87b1ef4/				
/experiments/ENCSR513NDD/	ENCSR513NDD	eCLIP	eCLIP	cell line	/targets/SRSF7-human/	SRSF7	SRSF7	Homo sapiens HepG2	HepG2	GEO:GSE91829,RBPImage:SRSF7	eCLIP experiment on HepG2 against SRSF7	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF729MSV/,/files/ENCFF605JFT/,/files/ENCFF619RHU/,/files/ENCFF578OMQ/,/files/ENCFF106PSH/,/files/ENCFF632LPF/,/files/ENCFF865AZP/,/files/ENCFF558CNE/,/files/ENCFF743ZXA/,/files/ENCFF850SVN/,/files/ENCFF137MKV/,/files/ENCFF459OEQ/,/files/ENCFF546FQZ/,/files/ENCFF379FWK/,/files/ENCFF550GIT/,/files/ENCFF924VSG/,/files/ENCFF663IBZ/,/files/ENCFF317HGW/,/files/ENCFF774EDY/,/files/ENCFF913UPA/,/files/ENCFF944XFZ/,/files/ENCFF593CEQ/,/files/ENCFF420KON/,/files/ENCFF771UQF/,/files/ENCFF063OHJ/,/files/ENCFF744KOY/		ENCBS547JWV,ENCBS861HMN	1,2	1	ENCAB910DVS	Homo sapiens	child	15 years												/replicates/41b11d19-4422-4582-8be1-cca3701d16ab/,/replicates/40368863-18a0-4c85-9914-fd8d61dafc65/				
/experiments/ENCSR438KWZ/	ENCSR438KWZ	eCLIP	eCLIP	cell line	/targets/ILF3-human/	ILF3	ILF3	Homo sapiens K562	K562	GEO:GSE91760	eCLIP experiment on K562 against ILF3	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF412NAX/,/files/ENCFF585YOO/,/files/ENCFF526EKC/,/files/ENCFF824RQD/,/files/ENCFF958RKH/,/files/ENCFF415JAG/,/files/ENCFF370GDB/,/files/ENCFF098RFI/,/files/ENCFF889XJU/,/files/ENCFF271DXJ/,/files/ENCFF587ENP/,/files/ENCFF676EJB/,/files/ENCFF244WAP/,/files/ENCFF814ZTD/,/files/ENCFF062BOK/,/files/ENCFF831OQK/,/files/ENCFF635JLZ/,/files/ENCFF385MJU/,/files/ENCFF821QFO/,/files/ENCFF857MJR/,/files/ENCFF623LPT/,/files/ENCFF353RQP/,/files/ENCFF026RUN/,/files/ENCFF654XEU/,/files/ENCFF417LIC/,/files/ENCFF302RDD/		ENCBS931MQO,ENCBS253VOZ	1,2	1	ENCAB198ZHJ	Homo sapiens	adult	53 years												/replicates/88847b2e-178f-4e5f-983f-266dded1bd00/,/replicates/a6a96bd2-a364-4726-817a-99650a4e8ed5/				
/experiments/ENCSR483NOP/	ENCSR483NOP	eCLIP	eCLIP	cell line	/targets/SLBP-human/	SLBP	SLBP	Homo sapiens K562	K562	GEO:GSE91802	eCLIP experiment on K562 against SLBP	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF192LYD/,/files/ENCFF835QFU/,/files/ENCFF929QLP/,/files/ENCFF833YXA/,/files/ENCFF036FAN/,/files/ENCFF013SZJ/,/files/ENCFF456CGG/,/files/ENCFF218ZEI/,/files/ENCFF511HSJ/,/files/ENCFF635FOV/,/files/ENCFF957MKS/,/files/ENCFF822CCR/,/files/ENCFF816TIW/,/files/ENCFF791FVU/,/files/ENCFF121TWZ/,/files/ENCFF546UYO/,/files/ENCFF613ACW/,/files/ENCFF623WGE/,/files/ENCFF874WRG/,/files/ENCFF397VAA/,/files/ENCFF683EWG/,/files/ENCFF127WAK/,/files/ENCFF845LMZ/,/files/ENCFF086ZSG/,/files/ENCFF274ZJK/,/files/ENCFF060VZB/		ENCBS943ICN,ENCBS540UNM	2,1	1	ENCAB000BGB	Homo sapiens	adult	53 years												/replicates/018fe6ca-77cc-4d5b-ba67-07425e222d52/,/replicates/2f53558e-bbeb-4dc9-b2bb-805ee9b7a404/				
/experiments/ENCSR000SSH/	ENCSR000SSH	eCLIP	eCLIP	cell line	/targets/SLTM-human/	SLTM	SLTM	Homo sapiens K562	K562	GEO:GSE91404	eCLIP experiment on K562 against SLTM	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF334ONA/,/files/ENCFF470BUR/,/files/ENCFF506XBB/,/files/ENCFF896KIF/,/files/ENCFF827FAW/,/files/ENCFF405BRH/,/files/ENCFF693ZAZ/,/files/ENCFF712SXL/,/files/ENCFF396BVL/,/files/ENCFF690BRU/,/files/ENCFF224OZW/,/files/ENCFF281QMA/,/files/ENCFF143UZQ/,/files/ENCFF579HWA/,/files/ENCFF206WBW/,/files/ENCFF373IVQ/,/files/ENCFF665PCI/,/files/ENCFF696QWE/,/files/ENCFF392CBU/,/files/ENCFF052VSB/,/files/ENCFF125YXW/,/files/ENCFF485BRZ/,/files/ENCFF419ZVO/,/files/ENCFF990IRK/,/files/ENCFF113JDM/,/files/ENCFF018YNA/		ENCBS253VOZ,ENCBS831COV	1,2	1	ENCAB526HXQ	Homo sapiens	adult	53 years												/replicates/3a5b5b3f-d5bb-4582-83f6-0e7e5ed57c8b/,/replicates/6084bb6c-c45a-4264-a0ca-5d6d84a5e6ca/				
/experiments/ENCSR987NYS/	ENCSR987NYS	eCLIP	eCLIP	cell line	/targets/FAM120A-human/	FAM120A	FAM120A	Homo sapiens HepG2	HepG2	RBPImage:FAM120A,GEO:GSE92212	eCLIP experiment on HepG2 against FAM120A	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF687SEY/,/files/ENCFF545IVO/,/files/ENCFF319ICK/,/files/ENCFF815UFF/,/files/ENCFF105IAX/,/files/ENCFF599VUS/,/files/ENCFF741FRL/,/files/ENCFF889YGM/,/files/ENCFF704TQZ/,/files/ENCFF354DCE/,/files/ENCFF354PCR/,/files/ENCFF537VIU/,/files/ENCFF445AUC/,/files/ENCFF947QMJ/,/files/ENCFF037FOV/,/files/ENCFF624JEI/,/files/ENCFF781UYD/,/files/ENCFF208ZMI/,/files/ENCFF511SXK/,/files/ENCFF287ADK/,/files/ENCFF786BCU/,/files/ENCFF389LEX/,/files/ENCFF658NFU/,/files/ENCFF560JGB/,/files/ENCFF887RRI/,/files/ENCFF037CYW/		ENCBS859FFE,ENCBS548DJV	2,1	1	ENCAB468JSB	Homo sapiens	child	15 years												/replicates/9ed72344-9bed-48c8-b97f-0591dd467bcf/,/replicates/abce7b62-6c07-4b54-94c8-034eda2caacf/				
/experiments/ENCSR576SHT/	ENCSR576SHT	eCLIP	eCLIP	cell line	/targets/DDX42-human/	DDX42	DDX42	Homo sapiens K562	K562	GEO:GSE91887	eCLIP experiment on K562 against DDX42	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF196YUL/,/files/ENCFF450GCJ/,/files/ENCFF032CWK/,/files/ENCFF092NLI/,/files/ENCFF337FDR/,/files/ENCFF920GHG/,/files/ENCFF367VYJ/,/files/ENCFF220NDA/,/files/ENCFF106FPU/,/files/ENCFF155RZO/,/files/ENCFF441HHV/,/files/ENCFF932WUK/,/files/ENCFF847LWE/,/files/ENCFF890IGS/,/files/ENCFF193HOO/,/files/ENCFF755FOC/,/files/ENCFF008GNX/,/files/ENCFF399GGH/,/files/ENCFF615THP/,/files/ENCFF874RBP/,/files/ENCFF981ZPT/,/files/ENCFF028IXB/,/files/ENCFF172BNP/,/files/ENCFF411XIQ/,/files/ENCFF821OQU/,/files/ENCFF868JHW/		ENCBS638EYY,ENCBS365DFQ	2,1	1	ENCAB455YJZ	Homo sapiens	adult	53 years												/replicates/b2aa3ee5-a544-49a6-9924-8242b47c137e/,/replicates/69764f19-1b40-43c2-8bec-252ace65b753/				
/experiments/ENCSR861GYE/	ENCSR861GYE	eCLIP	eCLIP	cell line	/targets/LIN28B-human/	LIN28B	LIN28B	Homo sapiens HepG2	HepG2	RBPImage:LIN28B,GEO:GSE92107	eCLIP experiment on HepG2 against Lin28B	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF916HAS/,/files/ENCFF794YIP/,/files/ENCFF459WIT/,/files/ENCFF917QVW/,/files/ENCFF763NGW/,/files/ENCFF925HAH/,/files/ENCFF451AQL/,/files/ENCFF756VXR/,/files/ENCFF284RSI/,/files/ENCFF661GMQ/,/files/ENCFF011FOO/,/files/ENCFF291ZHD/,/files/ENCFF902IPB/,/files/ENCFF780ZPW/,/files/ENCFF612EYL/,/files/ENCFF905RXQ/,/files/ENCFF476USO/,/files/ENCFF341XMP/,/files/ENCFF976KYV/,/files/ENCFF381VVY/,/files/ENCFF246BGL/,/files/ENCFF909VPB/,/files/ENCFF727NEF/,/files/ENCFF316QQL/,/files/ENCFF457EXU/,/files/ENCFF838WUR/		ENCBS308ZPA,ENCBS362ASG	2,1	1	ENCAB006PLV	Homo sapiens	child	15 years												/replicates/1f584dbe-ace2-41d7-81f1-293e1467a620/,/replicates/124a43ce-266b-4251-a8a2-f2bf5a7425bb/				
/experiments/ENCSR887LPK/	ENCSR887LPK	eCLIP	eCLIP	cell line	/targets/EWSR1-human/	EWSR1	EWSR1	Homo sapiens K562	K562	GEO:GSE92135	eCLIP experiment on K562 against EWSR1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF797UGN/,/files/ENCFF921GQG/,/files/ENCFF529KND/,/files/ENCFF514NRD/,/files/ENCFF455LTY/,/files/ENCFF922VUQ/,/files/ENCFF890NIT/,/files/ENCFF842YPC/,/files/ENCFF975NJX/,/files/ENCFF951IMO/,/files/ENCFF700TZR/,/files/ENCFF347DCZ/,/files/ENCFF472AQE/,/files/ENCFF503AVX/,/files/ENCFF658QZE/,/files/ENCFF286FNZ/,/files/ENCFF130VUZ/,/files/ENCFF607ZRF/,/files/ENCFF535SBV/,/files/ENCFF621ZUN/,/files/ENCFF717ZFI/,/files/ENCFF089KGQ/,/files/ENCFF152FIO/,/files/ENCFF190DZN/,/files/ENCFF758RAD/,/files/ENCFF998MNV/		ENCBS489LOC,ENCBS318IMK	1,2	1	ENCAB366VTK	Homo sapiens	adult	53 years												/replicates/e4d4e1cb-8e50-4497-a060-1e3c6f2236e2/,/replicates/7dc07108-0739-4998-8284-1f96396210ef/				
/experiments/ENCSR795CAI/	ENCSR795CAI	eCLIP	eCLIP	cell line	/targets/HNRNPL-human/	HNRNPL	HNRNPL	Homo sapiens K562	K562	GEO:GSE177746	eCLIP experiment on K562 against HNRNPL	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF868IOA/,/files/ENCFF490VFL/,/files/ENCFF669YDE/,/files/ENCFF549QWD/,/files/ENCFF330GSE/,/files/ENCFF431VLG/,/files/ENCFF296JHG/,/files/ENCFF972QCF/,/files/ENCFF047HJB/,/files/ENCFF775AIE/,/files/ENCFF993XXG/,/files/ENCFF265DCY/,/files/ENCFF784INC/,/files/ENCFF947TVI/,/files/ENCFF936QWH/,/files/ENCFF142CTH/,/files/ENCFF317GJD/,/files/ENCFF305DWD/,/files/ENCFF376FVR/,/files/ENCFF917CBK/,/files/ENCFF796KSB/,/files/ENCFF782DAY/,/files/ENCFF401YRZ/,/files/ENCFF077OSY/,/files/ENCFF011UYB/,/files/ENCFF732DVC/		ENCBS517UIR,ENCBS175JIH	1,2	1	ENCAB734ADP	Homo sapiens	adult	53 years												/replicates/54eb80fc-5999-46ca-b5e6-406b579882af/,/replicates/645d3221-289b-4963-bf15-53846fd81cfb/				
/experiments/ENCSR819XBT/	ENCSR819XBT	eCLIP	eCLIP	cell line	/targets/AATF-human/	AATF	AATF	Homo sapiens K562	K562	GEO:GSE177838	eCLIP experiment on K562 against AATF	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF057BVQ/,/files/ENCFF268XIQ/,/files/ENCFF647ZMG/,/files/ENCFF990ZCZ/,/files/ENCFF783AKB/,/files/ENCFF906MGJ/,/files/ENCFF123JMS/,/files/ENCFF228NKX/,/files/ENCFF370NUA/,/files/ENCFF635KBS/,/files/ENCFF415HBM/,/files/ENCFF715LDJ/,/files/ENCFF009KOU/,/files/ENCFF116CFF/,/files/ENCFF473EVT/,/files/ENCFF645UGJ/,/files/ENCFF681TZF/,/files/ENCFF197MAL/,/files/ENCFF745OPH/,/files/ENCFF372WIF/,/files/ENCFF349HTU/,/files/ENCFF931DET/,/files/ENCFF514KIW/,/files/ENCFF978PBJ/,/files/ENCFF969VIX/,/files/ENCFF955LYD/		ENCBS318IMK,ENCBS517UIR	1,2	1	ENCAB064GNR	Homo sapiens	adult	53 years												/replicates/6900473c-3759-4781-89e6-08a9214e83d7/,/replicates/6c7628ad-25a0-4780-a2c2-07c6728b40b8/				
/experiments/ENCSR456JJQ/	ENCSR456JJQ	eCLIP	eCLIP	cell line	/targets/RBM22-human/	RBM22	RBM22	Homo sapiens HepG2	HepG2	RBPImage:RBM22,GEO:GSE91777	eCLIP experiment on HepG2 against RBM22	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF827TLD/,/files/ENCFF125EJB/,/files/ENCFF210HLS/,/files/ENCFF433TMO/,/files/ENCFF743SKO/,/files/ENCFF755XIB/,/files/ENCFF933AGU/,/files/ENCFF051SNH/,/files/ENCFF169EKN/,/files/ENCFF648ZQM/,/files/ENCFF274HEE/,/files/ENCFF990FKM/,/files/ENCFF812GPZ/,/files/ENCFF474WPV/,/files/ENCFF101GGU/,/files/ENCFF538RDD/,/files/ENCFF479BEK/,/files/ENCFF293IZG/,/files/ENCFF353XWS/,/files/ENCFF990UNN/,/files/ENCFF545NBF/,/files/ENCFF253ZSN/,/files/ENCFF104SVF/,/files/ENCFF026YRT/,/files/ENCFF983BUY/,/files/ENCFF052LHG/		ENCBS308ZPA,ENCBS362ASG	2,1	1	ENCAB476CFS	Homo sapiens	child	15 years												/replicates/af593d9f-9470-436f-907d-36b7d95a93ae/,/replicates/c3003d44-341b-4d1b-8a55-df7871ace9e1/				
/experiments/ENCSR570WLM/	ENCSR570WLM	eCLIP	eCLIP	cell line	/targets/QKI-human/	QKI	QKI	Homo sapiens HepG2	HepG2	RBPImage:QKI,GEO:GSE91883	eCLIP experiment on HepG2 against QKI	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF444DES/,/files/ENCFF540VOG/,/files/ENCFF746GSO/,/files/ENCFF180SZL/,/files/ENCFF081ZJS/,/files/ENCFF179YDO/,/files/ENCFF445CGF/,/files/ENCFF567ADV/,/files/ENCFF862YVK/,/files/ENCFF810CHK/,/files/ENCFF683OAO/,/files/ENCFF723OPP/,/files/ENCFF542XZB/,/files/ENCFF452EOC/,/files/ENCFF860YHG/,/files/ENCFF074DRB/,/files/ENCFF420RBU/,/files/ENCFF704OCI/,/files/ENCFF525PZA/,/files/ENCFF459ANM/,/files/ENCFF815XNW/,/files/ENCFF551IJQ/,/files/ENCFF183VLS/,/files/ENCFF887ZND/,/files/ENCFF594IKL/,/files/ENCFF984WOV/		ENCBS308ZPA,ENCBS362ASG	2,1	1	ENCAB494QSS	Homo sapiens	child	15 years												/replicates/20aa99f2-f43a-43b3-97ea-a78811dc9992/,/replicates/2e502562-a4cf-4581-b1b2-df6c87e25d5d/				
/experiments/ENCSR484LAB/	ENCSR484LAB	eCLIP	eCLIP	cell line	/targets/SAFB-human/	SAFB	SAFB	Homo sapiens K562	K562	GEO:GSE177397	eCLIP experiment on K562 against SAFB	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF198ESK/,/files/ENCFF484YDH/,/files/ENCFF983WHV/,/files/ENCFF607DEZ/,/files/ENCFF759SQV/,/files/ENCFF251LGV/,/files/ENCFF873GYP/,/files/ENCFF749GVN/,/files/ENCFF127IJD/,/files/ENCFF247JMS/,/files/ENCFF639MAG/,/files/ENCFF407GVQ/,/files/ENCFF966QLX/,/files/ENCFF831IUW/,/files/ENCFF722JMT/,/files/ENCFF973VXO/,/files/ENCFF662PGM/,/files/ENCFF686FKT/,/files/ENCFF929GHQ/,/files/ENCFF514SFZ/,/files/ENCFF417KUY/,/files/ENCFF948MKY/,/files/ENCFF067WCL/,/files/ENCFF397KME/,/files/ENCFF934PXE/,/files/ENCFF953WTP/		ENCBS175JIH,ENCBS039CVO	1,2	1	ENCAB180KRZ	Homo sapiens	adult	53 years												/replicates/847dce93-33e5-4707-bcaa-22cca27ce812/,/replicates/503d5e26-cd93-4162-acdb-41ee28509fb0/				
/experiments/ENCSR721HPX/	ENCSR721HPX	eCLIP	eCLIP	cell line	/targets/G3BP1-human/	G3BP1	G3BP1	Homo sapiens HepG2	HepG2	GEO:GSE177552,RBPImage:G3BP1	eCLIP experiment on HepG2 against G3BP1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF557CZU/,/files/ENCFF486NTL/,/files/ENCFF342WGS/,/files/ENCFF065SWB/,/files/ENCFF564AEK/,/files/ENCFF340DMM/,/files/ENCFF482DGA/,/files/ENCFF042TNT/,/files/ENCFF705PQT/,/files/ENCFF052VSF/,/files/ENCFF934JFZ/,/files/ENCFF165JYX/,/files/ENCFF792NCE/,/files/ENCFF575JDL/,/files/ENCFF395MJO/,/files/ENCFF288LEG/,/files/ENCFF180AUP/,/files/ENCFF015CYW/,/files/ENCFF074GKB/,/files/ENCFF234EDT/,/files/ENCFF506GKX/,/files/ENCFF205KCK/,/files/ENCFF751SPV/,/files/ENCFF900DXH/,/files/ENCFF963CVD/,/files/ENCFF899HHP/		ENCBS074YUC,ENCBS575NGC	1,2	1	ENCAB411RDE	Homo sapiens	child	15 years												/replicates/41a9cf1f-3bd9-4032-b37b-93fb971ec198/,/replicates/3b13cf64-b91f-4a5e-8cf9-77784496a7bd/				
/experiments/ENCSR145NLR/	ENCSR145NLR	eCLIP	eCLIP	cell line	/targets/DDX51-human/	DDX51	DDX51	Homo sapiens K562	K562	GEO:GSE176773	eCLIP experiment on K562 against DDX51	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF447BHR/,/files/ENCFF402STK/,/files/ENCFF258EAW/,/files/ENCFF143MWR/,/files/ENCFF536UEG/,/files/ENCFF924PFV/,/files/ENCFF563HWS/,/files/ENCFF633XON/,/files/ENCFF421HDU/,/files/ENCFF100CNX/,/files/ENCFF475ZZT/,/files/ENCFF042FAB/,/files/ENCFF420FBX/,/files/ENCFF998TMB/,/files/ENCFF486XDM/,/files/ENCFF931ZGZ/,/files/ENCFF582OJZ/,/files/ENCFF072MQR/,/files/ENCFF230UVW/,/files/ENCFF286QNA/,/files/ENCFF965UZI/,/files/ENCFF584CZB/,/files/ENCFF146YPF/,/files/ENCFF323COR/,/files/ENCFF827UJU/,/files/ENCFF799ERK/		ENCBS175JIH,ENCBS505ILK	1,2	1	ENCAB820ZVZ	Homo sapiens	adult	53 years												/replicates/ca570d29-6884-4d5a-8f58-19444e45ba4e/,/replicates/6119c02b-6450-4c4f-8e89-0739a01b8909/				
/experiments/ENCSR018ZUE/	ENCSR018ZUE	eCLIP	eCLIP	cell line	/targets/FKBP4-human/	FKBP4	FKBP4	Homo sapiens HepG2	HepG2	RBPImage:FKBP4,GEO:GSE91418	eCLIP experiment on HepG2 against FKBP4	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF214SWU/,/files/ENCFF975CKG/,/files/ENCFF487PAA/,/files/ENCFF437VVV/,/files/ENCFF035UHD/,/files/ENCFF249FBZ/,/files/ENCFF374GKD/,/files/ENCFF141QHH/,/files/ENCFF802VWZ/,/files/ENCFF401RMG/,/files/ENCFF048HXO/,/files/ENCFF447CKJ/,/files/ENCFF821LAJ/,/files/ENCFF704SMP/,/files/ENCFF546BPY/,/files/ENCFF493KJV/,/files/ENCFF768JXM/,/files/ENCFF957AOZ/,/files/ENCFF993XGD/,/files/ENCFF585PKG/,/files/ENCFF814MSM/,/files/ENCFF949BFD/,/files/ENCFF073OON/,/files/ENCFF977KIJ/,/files/ENCFF096DJH/,/files/ENCFF006UHG/		ENCBS035IIS,ENCBS885JQS	2,1	1	ENCAB145YUK	Homo sapiens	child	15 years												/replicates/316649ca-17a0-47a4-b444-2f96e90a75dd/,/replicates/def533f0-321c-47a4-8792-6f32ea4c1e15/				
/experiments/ENCSR468FSW/	ENCSR468FSW	eCLIP	eCLIP	cell line	/targets/SRSF7-human/	SRSF7	SRSF7	Homo sapiens K562	K562	GEO:GSE91787	eCLIP experiment on K562 against SRSF7	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF077YYE/,/files/ENCFF789FCB/,/files/ENCFF931PJS/,/files/ENCFF447CPA/,/files/ENCFF302CUU/,/files/ENCFF542LDV/,/files/ENCFF449ZHX/,/files/ENCFF149XNS/,/files/ENCFF937IVH/,/files/ENCFF856RRP/,/files/ENCFF899CLF/,/files/ENCFF461OLQ/,/files/ENCFF514XIM/,/files/ENCFF120PTS/,/files/ENCFF249SJD/,/files/ENCFF493RTH/,/files/ENCFF974CLY/,/files/ENCFF780OCY/,/files/ENCFF939AMV/,/files/ENCFF090BZK/,/files/ENCFF728JKU/,/files/ENCFF986KGV/,/files/ENCFF882BNF/,/files/ENCFF435SBL/,/files/ENCFF732TWX/,/files/ENCFF666GUD/		ENCBS931MQO,ENCBS489LOC	1,2	1	ENCAB910DVS	Homo sapiens	adult	53 years												/replicates/75badc76-36c0-47a7-9e84-f0c5fbfc4501/,/replicates/0be2792f-1cc3-4548-b2bf-e179a7012775/				
/experiments/ENCSR961OKA/	ENCSR961OKA	eCLIP	eCLIP	cell line	/targets/LARP7-human/	LARP7	LARP7	Homo sapiens HepG2	HepG2	RBPImage:LARP7,GEO:GSE92191	eCLIP experiment on HepG2 against LARP7	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF932HYJ/,/files/ENCFF834FSL/,/files/ENCFF237QRX/,/files/ENCFF419HTA/,/files/ENCFF406RMO/,/files/ENCFF805KJP/,/files/ENCFF302FFF/,/files/ENCFF345DPL/,/files/ENCFF086NCN/,/files/ENCFF094NLZ/,/files/ENCFF956QRJ/,/files/ENCFF021RGI/,/files/ENCFF602EAQ/,/files/ENCFF444BRP/,/files/ENCFF288CUS/,/files/ENCFF475MDR/,/files/ENCFF715ENY/,/files/ENCFF307MDW/,/files/ENCFF699ZLU/,/files/ENCFF440FLF/,/files/ENCFF774NGW/,/files/ENCFF647TKI/,/files/ENCFF349EFG/,/files/ENCFF726UBI/,/files/ENCFF805TLC/,/files/ENCFF359PQT/		ENCBS859FFE,ENCBS548DJV	2,1	1	ENCAB568DRS	Homo sapiens	child	15 years												/replicates/10d0d84a-b3b9-4619-bfa9-eb87d26c802f/,/replicates/f7dc28d0-c03d-4e33-be7a-404ea9a3220d/				
